name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.4.mlp.gate_proj,813,,76.46069044125575,125.3580995057816,0.9953502119196795,
model.layers.4.mlp.up_proj,0,3310.636384103489,21.401047394707614,301.94725549141333,0.9974144232350296,0.09120520058960803
model.layers.4.mlp.up_proj,262,40.54221259419559,-12.360771991996343,74.06325372211897,0.09986930807277195,1.8268182465384875
model.layers.4.mlp.up_proj,548,,45.899747941330524,227.54449811340393,0.9965023933669055,
model.layers.4.mlp.up_proj,813,,71.59200394656395,136.74364202773108,0.9939445006319534,
model.layers.4.self_attn.k_proj,0,9.693465226506028,299.3201506803301,6.550689051365844,0.9862638332505553,0.6757840357701489
model.layers.4.self_attn.k_proj,262,48.281744905835204,193.90046839639774,16.723504304070392,0.9657259114227559,0.3463732376840679
model.layers.4.self_attn.k_proj,548,100.8088697482486,213.15211447101808,24.252415950502336,0.9936667278035775,0.24057819526266125
model.layers.4.self_attn.k_proj,813,90.95142463972937,272.53417986682126,21.53336013420156,0.999541348999115,0.23675671073320784
model.layers.4.self_attn.o_proj,0,62.21258736822881,28.36321410265886,49.81801009881202,0.9978746285853709,0.8007705868901612
model.layers.4.self_attn.o_proj,262,42.14179598779215,-13.176752475859772,76.84872316012768,0.13046167116351504,1.823574941665742
model.layers.4.self_attn.o_proj,548,,33.48875831289099,241.13879297955395,0.9982608143100957,
model.layers.4.self_attn.o_proj,813,,50.26913429579102,146.4569903003734,0.9933715627997817,
model.layers.4.self_attn.q_proj,0,15.159179200136457,140.67783963029376,11.567930088704605,0.99152235304407,0.7630973904313022
model.layers.4.self_attn.q_proj,262,21.31195597762395,12.081871361229997,21.000406635331526,0.8695477517006275,0.9853814758898936
model.layers.4.self_attn.q_proj,548,20.9981490013802,24.975996774136455,22.322407009646117,0.6071540200158947,1.063065463921552
model.layers.4.self_attn.q_proj,813,21.260267580725124,46.79245811913068,21.25681158374111,0.8363100638114519,0.9998374433919569
model.layers.4.self_attn.v_proj,0,4.63123028169607,522.3702283529736,3.4878270306090586,0.9709574620493698,0.7531102576336867
model.layers.4.self_attn.v_proj,262,,458.2062781624757,16.29841784312542,0.9901149159796657,
model.layers.4.self_attn.v_proj,548,,464.8204740077296,17.457170606001633,0.9915786883033874,
model.layers.4.self_attn.v_proj,813,,460.87460777344245,16.922133449601997,0.9951568638112088,
model.layers.8.mlp.down_proj,0,122.55070128199634,3.580960068292183,128.15187111558186,0.6875216803005266,1.0457049186580898
model.layers.8.mlp.down_proj,262,107.07478148707496,0.6896183519366804,159.0745560294477,0.0038178719668469085,1.4856397913700123
model.layers.8.mlp.down_proj,548,,23.991538053226144,360.37165695836455,0.9905114857400514,
model.layers.8.mlp.down_proj,813,,36.605159400394804,329.62307936810527,0.9890161683098003,
