name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.16.self_attn.k_proj,0,33.99351658376062,0.6157820866918794,33.91130578379079,0.9847071753470854,0.9975815741284881
model.layers.16.self_attn.k_proj,262,28.199262695657602,2.211383229963793,28.175599385868928,0.7092019432547425,0.9991608535994695
model.layers.16.self_attn.k_proj,548,27.11411138146649,2.5507681883531053,27.090625728636958,0.6471576453248384,0.9991338217764502
model.layers.16.self_attn.k_proj,813,26.815991253925716,2.536472075334593,26.79710735969094,0.6668853857897062,0.9992957972705182
model.layers.16.self_attn.o_proj,0,73.08049969173462,1.3566735649858772,71.99526679026714,0.9732904536014059,0.9851501713036287
model.layers.16.self_attn.o_proj,262,91.97911580478065,1.137423277422336,91.25193912119693,0.9544147522058409,0.9920941109596324
model.layers.16.self_attn.o_proj,548,93.79269954420053,1.1170759199608622,93.17111392039251,0.9347113099406006,0.9933727717953668
model.layers.16.self_attn.o_proj,813,93.469829254449,1.1143598895465259,92.83575806119262,0.9272682764360591,0.9932163009356713
model.layers.16.self_attn.q_proj,0,33.99351658376062,0.6157820866918794,33.91130578379079,0.9847071753470854,0.9975815741284881
model.layers.16.self_attn.q_proj,262,28.199262695657602,2.211383229963793,28.175599385868928,0.7092019432547425,0.9991608535994695
model.layers.16.self_attn.q_proj,548,27.11411138146649,2.5507681883531053,27.090625728636958,0.6471576453248384,0.9991338217764502
model.layers.16.self_attn.q_proj,813,26.815991253925716,2.536472075334593,26.79710735969094,0.6668853857897062,0.9992957972705182
model.layers.16.self_attn.v_proj,0,33.99351658376062,0.6157820866918794,33.91130578379079,0.9847071753470854,0.9975815741284881
model.layers.16.self_attn.v_proj,262,28.199262695657602,2.211383229963793,28.175599385868928,0.7092019432547425,0.9991608535994695
model.layers.16.self_attn.v_proj,548,27.11411138146649,2.5507681883531053,27.090625728636958,0.6471576453248384,0.9991338217764502
model.layers.16.self_attn.v_proj,813,26.815991253925716,2.536472075334593,26.79710735969094,0.6668853857897062,0.9992957972705182
model.layers.20.mlp.down_proj,0,9.986974962558905,4.776776955130024,9.947512243948195,0.6307195674897088,0.9960485814014097
model.layers.20.mlp.down_proj,262,55.28444459300279,-0.9753553879143726,54.79793267772182,0.5700038776419318,0.9911998407714392
model.layers.20.mlp.down_proj,548,57.858403232068326,-0.30576971582608387,57.116220588616024,0.14185994371930044,0.9871724312806313
model.layers.20.mlp.down_proj,813,59.516998254489096,-0.282358735677906,58.90461747940388,0.14529579179929064,0.9897108255952908
model.layers.20.mlp.gate_proj,0,171.35928856392596,0.9276774158144828,168.19398660613305,0.9996838334990469,0.981528273230359
